experiment_id,lambda_joint_soft_group,decoder_name,cohort,matrix_type,true_label,pred_label,count,row_sum,row_percent
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,11,12,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,11,21,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,11,22,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,11,32,0,11,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,11,INV,1,11,0.09090909090909091
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,12,00,11,13,0.8461538461538461
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,12,11,0,13,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,12,12,0,13,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,12,21,0,13,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,12,22,0,13,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,12,32,2,13,0.15384615384615385
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,12,INV,0,13,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,21,00,1,1,1.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,21,11,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,21,12,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,21,21,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,21,22,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,21,32,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,21,INV,0,1,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,22,00,11,16,0.6875
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,22,11,0,16,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,22,12,0,16,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,22,21,0,16,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,22,22,0,16,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,22,32,1,16,0.0625
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,22,INV,4,16,0.25
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,32,00,1,5,0.2
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,32,11,0,5,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,32,12,0,5,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,32,21,0,5,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,32,22,0,5,0.0
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,32,32,3,5,0.6
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,32,INV,1,5,0.2
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,INV,00,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,INV,11,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,INV,12,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,INV,21,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,INV,22,0,0,
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,joint6_with_inv,INV,32,0,0,
