experiment_id,lambda_joint_soft_group,decoder_name,cohort,matrix_type,true_label,pred_label,count,row_sum,row_percent
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,2,1,404,742,0.5444743935309974
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,2,2,133,742,0.1792452830188679
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,2,3,65,742,0.0876010781671159
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,3,0,41,289,0.14186851211072665
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,3,1,154,289,0.532871972318339
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,3,2,53,289,0.18339100346020762
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,grade,3,3,41,289,0.14186851211072665
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,0,0,226,419,0.5393794749403341
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,0,1,175,419,0.41766109785202865
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,0,2,18,419,0.04295942720763723
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,0,3,0,419,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,1,0,1,5,0.2
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,1,1,4,5,0.8
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,1,2,0,5,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,1,3,0,5,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,2,0,8,46,0.17391304347826086
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,2,1,33,46,0.717391304347826
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,2,2,5,46,0.10869565217391304
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,2,3,0,46,0.0
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,grade,3,0,13,36,0.3611111111111111
