experiment_id,lambda_joint_soft_group,decoder_name,cohort,metric_name,metric_value
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,ECE_stage_any_htn,0.3441789144843952
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,ECE_stage_any_htn,0.32609156287949664
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,ECE_stage_any_htn,0.11804700326256086
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,ECE_stage_any_htn,0.17998390329685135
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,ECE_stage_any_htn,0.19347566606752542
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,ECE_stage_any_htn,0.12993354797363282
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,ECE_stage_any_htn,0.3441789144843952
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,ECE_stage_any_htn,0.32609156287949664
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,ECE_stage_any_htn,0.11804700326256086
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,ECE_stage_any_htn,0.14155329216139123
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,ECE_stage_any_htn,0.15177943928359336
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,ECE_stage_any_htn,0.13331501603126528
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,ECE_stage_any_htn,0.3804069665762094
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,ECE_stage_any_htn,0.36202363368912865
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,ECE_stage_any_htn,0.10064121422709894
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,ECE_stage_any_htn,0.14155329216139123
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,ECE_stage_any_htn,0.15177943928359336
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,ECE_stage_any_htn,0.13331501603126528
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,ECE_stage_any_htn,0.3804069665762094
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,ECE_stage_any_htn,0.36202363368912865
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,ECE_stage_any_htn,0.10064121422709894
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,ECE_stage_any_htn,0.14155329216139123
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,ECE_stage_any_htn,0.15177943928359336
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,ECE_stage_any_htn,0.13331501603126528
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,ECE_stage_any_htn,0.3804069665762094
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,ECE_stage_any_htn,0.36202363368912865
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,ECE_stage_any_htn,0.10064121422709894
grandBatch128,joint_ce_on,decoder_non_qwk,handan,Brier_stage_any_htn,0.16869162744125485
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,Brier_stage_any_htn,0.17403319480215115
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,Brier_stage_any_htn,0.09483131484129168
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,Brier_stage_any_htn,0.3026441369272258
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,Brier_stage_any_htn,0.28798201979781346
grandBatch128,joint_ce_on,decoder_non_qwk,internal,Brier_stage_any_htn,0.18289280959133095
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,Brier_stage_any_htn,0.16869162744125485
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,Brier_stage_any_htn,0.17403319480215115
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,Brier_stage_any_htn,0.09483131484129168
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,Brier_stage_any_htn,0.3026441369272258
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,Brier_stage_any_htn,0.28798201979781346
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,Brier_stage_any_htn,0.18289280959133095
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,Brier_stage_any_htn,0.16869162744125485
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,Brier_stage_any_htn,0.17403319480215115
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,Brier_stage_any_htn,0.09483131484129168
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,Brier_stage_any_htn,0.3026441369272258
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,Brier_stage_any_htn,0.28798201979781346
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,Brier_stage_any_htn,0.18289280959133095
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,Brier_stage_any_htn,0.15828717383433036
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,Brier_stage_any_htn,0.16179450943726637
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,Brier_stage_any_htn,0.10095004424683751
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,Brier_stage_any_htn,0.33404747778232113
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,Brier_stage_any_htn,0.3186290379391659
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,Brier_stage_any_htn,0.1813595278289579
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,Brier_stage_any_htn,0.15828717383433036
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,Brier_stage_any_htn,0.16179450943726637
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,Brier_stage_any_htn,0.10095004424683751
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,Brier_stage_any_htn,0.33404747778232113
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,Brier_stage_any_htn,0.3186290379391659
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,Brier_stage_any_htn,0.1813595278289579
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,Brier_stage_any_htn,0.15828717383433036
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,Brier_stage_any_htn,0.16179450943726637
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,Brier_stage_any_htn,0.10095004424683751
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,Brier_stage_any_htn,0.33404747778232113
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,Brier_stage_any_htn,0.3186290379391659
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,Brier_stage_any_htn,0.1813595278289579
grandBatch128,joint_ce_on,decoder_non_qwk,handan,invalid_rate,0.05138339920948617
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,invalid_rate,0.05829596412556054
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,invalid_rate,0.03
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,invalid_rate,0.10407239819004525
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,invalid_rate,0.10837438423645321
grandBatch128,joint_ce_on,decoder_non_qwk,internal,invalid_rate,0.11028085544962639
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,invalid_rate,0.11462450592885376
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,invalid_rate,0.11659192825112108
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,invalid_rate,0.025
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,invalid_rate,0.09502262443438914
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,invalid_rate,0.09852216748768473
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,invalid_rate,0.05179077557330585
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,invalid_rate,0.13636363636363635
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,invalid_rate,0.14798206278026907
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,invalid_rate,0.045
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,invalid_rate,0.13574660633484162
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,invalid_rate,0.14285714285714285
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,invalid_rate,0.05694408657562484
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,invalid_rate,0.06521739130434782
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,invalid_rate,0.06726457399103139
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,invalid_rate,0.025
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,invalid_rate,0.11764705882352941
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,invalid_rate,0.12315270935960591
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,invalid_rate,0.11878381860345272
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,invalid_rate,0.06521739130434782
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,invalid_rate,0.07174887892376682
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,invalid_rate,0.025
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,invalid_rate,0.058823529411764705
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,invalid_rate,0.06403940886699508
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,invalid_rate,0.04096882246843597
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,invalid_rate,0.21146245059288538
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,invalid_rate,0.2242152466367713
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,invalid_rate,0.08
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,invalid_rate,0.18099547511312217
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,invalid_rate,0.18226600985221675
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,invalid_rate,0.08812161813965473
grandBatch128,joint_ce_on,decoder_non_qwk,handan,MAE_grade_fused,0.5237154150197628
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,MAE_grade_fused,0.5426008968609866
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,MAE_grade_fused,0.32
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,MAE_grade_fused,1.6334841628959276
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,MAE_grade_fused,1.6157635467980296
grandBatch128,joint_ce_on,decoder_non_qwk,internal,MAE_grade_fused,1.0350425148157691
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,MAE_grade_fused,0.5237154150197628
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,MAE_grade_fused,0.5426008968609866
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,MAE_grade_fused,0.32
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,MAE_grade_fused,1.6334841628959276
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,MAE_grade_fused,1.6157635467980296
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,MAE_grade_fused,1.0350425148157691
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,MAE_grade_fused,0.5237154150197628
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,MAE_grade_fused,0.5426008968609866
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,MAE_grade_fused,0.32
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,MAE_grade_fused,1.6334841628959276
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,MAE_grade_fused,1.6157635467980296
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,MAE_grade_fused,1.0350425148157691
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,MAE_grade_fused,0.5335968379446641
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,MAE_grade_fused,0.5336322869955157
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,MAE_grade_fused,0.31
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,MAE_grade_fused,1.6199095022624435
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,MAE_grade_fused,1.5960591133004927
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,MAE_grade_fused,1.0680237052306107
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,MAE_grade_fused,0.5335968379446641
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,MAE_grade_fused,0.5336322869955157
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,MAE_grade_fused,0.31
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,MAE_grade_fused,1.6199095022624435
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,MAE_grade_fused,1.5960591133004927
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,MAE_grade_fused,1.0680237052306107
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,MAE_grade_fused,0.5335968379446641
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,MAE_grade_fused,0.5336322869955157
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,MAE_grade_fused,0.31
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,MAE_grade_fused,1.6199095022624435
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,MAE_grade_fused,1.5960591133004927
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,MAE_grade_fused,1.0680237052306107
grandBatch128,joint_ce_on,decoder_non_qwk,handan,QWK_grade_fused,0.13595706618962422
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,QWK_grade_fused,0.1462563605524595
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,QWK_grade_fused,0.4043428818974387
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,QWK_grade_fused,0.07533884879422637
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,QWK_grade_fused,0.08174404486897091
grandBatch128,joint_ce_on,decoder_non_qwk,internal,QWK_grade_fused,0.30155283558584967
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,QWK_grade_fused,0.13595706618962422
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,QWK_grade_fused,0.1462563605524595
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,QWK_grade_fused,0.4043428818974387
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,QWK_grade_fused,0.07533884879422637
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,QWK_grade_fused,0.08174404486897091
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,QWK_grade_fused,0.30155283558584967
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,QWK_grade_fused,0.13595706618962422
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,QWK_grade_fused,0.1462563605524595
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,QWK_grade_fused,0.4043428818974387
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,QWK_grade_fused,0.07533884879422637
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,QWK_grade_fused,0.08174404486897091
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,QWK_grade_fused,0.30155283558584967
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,QWK_grade_fused,0.1778588640275388
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,QWK_grade_fused,0.20469841123753219
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,QWK_grade_fused,0.43683327015757845
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,QWK_grade_fused,0.07798652959943264
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,QWK_grade_fused,0.08569475043683061
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,QWK_grade_fused,0.2902326083572849
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,QWK_grade_fused,0.1778588640275388
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,QWK_grade_fused,0.20469841123753219
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,QWK_grade_fused,0.43683327015757845
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,QWK_grade_fused,0.07798652959943264
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,QWK_grade_fused,0.08569475043683061
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,QWK_grade_fused,0.2902326083572849
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,QWK_grade_fused,0.1778588640275388
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,QWK_grade_fused,0.20469841123753219
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,QWK_grade_fused,0.43683327015757845
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,QWK_grade_fused,0.07798652959943264
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,QWK_grade_fused,0.08569475043683061
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,QWK_grade_fused,0.2902326083572849
grandBatch128,joint_ce_on,decoder_non_qwk,handan,MAE_stage_fused,0.3932806324110672
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,MAE_stage_fused,0.40582959641255606
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,MAE_stage_fused,0.33
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,MAE_stage_fused,1.1945701357466063
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,MAE_stage_fused,1.1822660098522169
grandBatch128,joint_ce_on,decoder_non_qwk,internal,MAE_stage_fused,0.6482865240917289
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,MAE_stage_fused,0.3932806324110672
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,MAE_stage_fused,0.40582959641255606
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,MAE_stage_fused,0.33
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,MAE_stage_fused,1.1945701357466063
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,MAE_stage_fused,1.1822660098522169
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,MAE_stage_fused,0.6482865240917289
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,MAE_stage_fused,0.3932806324110672
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,MAE_stage_fused,0.40582959641255606
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,MAE_stage_fused,0.33
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,MAE_stage_fused,1.1945701357466063
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,MAE_stage_fused,1.1822660098522169
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,MAE_stage_fused,0.6482865240917289
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,MAE_stage_fused,0.3893280632411067
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,MAE_stage_fused,0.38789237668161436
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,MAE_stage_fused,0.33
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,MAE_stage_fused,1.158371040723982
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,MAE_stage_fused,1.1330049261083743
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,MAE_stage_fused,0.6227776346302499
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,MAE_stage_fused,0.3893280632411067
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,MAE_stage_fused,0.38789237668161436
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,MAE_stage_fused,0.33
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,MAE_stage_fused,1.158371040723982
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,MAE_stage_fused,1.1330049261083743
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,MAE_stage_fused,0.6227776346302499
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,MAE_stage_fused,0.3893280632411067
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,MAE_stage_fused,0.38789237668161436
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,MAE_stage_fused,0.33
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,MAE_stage_fused,1.158371040723982
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL_have_bmi,MAE_stage_fused,1.1330049261083743
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,internal,MAE_stage_fused,0.6227776346302499
grandBatch128,joint_ce_on,decoder_non_qwk,handan,QWK_stage_fused,0.1328624606280424
grandBatch128,joint_ce_on,decoder_non_qwk,handan_have_bmi,QWK_stage_fused,0.14242713142587815
grandBatch128,joint_ce_on,decoder_non_qwk,hebei,QWK_stage_fused,0.27184466019417486
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL,QWK_stage_fused,0.07050602728838262
grandBatch128,joint_ce_on,decoder_non_qwk,hfirstALL_have_bmi,QWK_stage_fused,0.07280276816608999
grandBatch128,joint_ce_on,decoder_non_qwk,internal,QWK_stage_fused,0.37896449029405954
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan,QWK_stage_fused,0.1328624606280424
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,handan_have_bmi,QWK_stage_fused,0.14242713142587815
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hebei,QWK_stage_fused,0.27184466019417486
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL,QWK_stage_fused,0.07050602728838262
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,QWK_stage_fused,0.07280276816608999
grandBatch128,joint_ce_on,decoder_temp_ev_macro_f1,internal,QWK_stage_fused,0.37896449029405954
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan,QWK_stage_fused,0.1328624606280424
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,handan_have_bmi,QWK_stage_fused,0.14242713142587815
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hebei,QWK_stage_fused,0.27184466019417486
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL,QWK_stage_fused,0.07050602728838262
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,hfirstALL_have_bmi,QWK_stage_fused,0.07280276816608999
grandBatch128,joint_ce_on,decoder_temp_threshold_composite,internal,QWK_stage_fused,0.37896449029405954
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan,QWK_stage_fused,0.18432184173421162
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,handan_have_bmi,QWK_stage_fused,0.21038722398290477
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hebei,QWK_stage_fused,0.27184466019417486
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,QWK_stage_fused,0.09083915850028423
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,QWK_stage_fused,0.09998595702850721
grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,QWK_stage_fused,0.39691375649403127
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,QWK_stage_fused,0.18432184173421162
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,QWK_stage_fused,0.21038722398290477
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,QWK_stage_fused,0.27184466019417486
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,QWK_stage_fused,0.09083915850028423
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,QWK_stage_fused,0.09998595702850721
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,QWK_stage_fused,0.39691375649403127
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,QWK_stage_fused,0.18432184173421162
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan_have_bmi,QWK_stage_fused,0.21038722398290477
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hebei,QWK_stage_fused,0.27184466019417486
grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,hfirstALL,QWK_stage_fused,0.09083915850028423
