experiment_root,experiment_id,lambda_joint_soft_group,decoder_name,cohort,result_path,run_info_path,N,MAE_grade,QWK_grade,MAE_stage,QWK_stage,AUROC_grade_any_htn,AUROC_grade_ge1,AUROC_grade_ge2,AUROC_grade_ge3,AUROC_stage_any_htn,AUROC_stage_ge1,AUROC_stage_ge2,ECE_grade_any_htn,Brier_grade_any_htn,ECE_stage_any_htn,Brier_stage_any_htn,invalid_rate,decoder_mode,decoder_objective,cutpoints,thresholds,used_saved_thresholds,has_val_search,temperature_grade,temperature_stage,QWK_grade_raw,QWK_grade_final,QWK_stage_raw,QWK_stage_final,MAE_grade_raw,MAE_grade_final,MAE_stage_raw,MAE_stage_final,invalid_rate_raw,invalid_rate_final,fused_invalid_rate,mean_alpha_gate,mean_q1,mean_q2,AUC_cond_11_vs12,AUC_cond_21_vs22,v2_disable_legacy_joint,teacher_force_grade_epochs,graph_edge_weights_summary,MAE_grade_fused,QWK_grade_fused,MAE_stage_fused,QWK_stage_fused,ACC_grade_fused,ACC_stage_fused,ACC_joint6_fused,AUROC_grade_any_htn_fused,AUROC_grade_ge2_fused,AUROC_grade_ge3_fused,AUROC_stage_any_htn_fused,AUROC_stage_ge2_fused,mean_gate_g,mean_gate_s,use_stopgrad_grade_for_cond,joint_beta_stage,joint_gamma_cond,cond_pos_weight_g1,cond_pos_weight_g2,embtab_v2lite_grade_fusion,embtab_v2lite_stage_fusion,embtab_v2lite_conditional_stage,embtab_v2lite_stage_soft_label,lpv3_enable_neck,lpv3_joint_aware_sampler,lpv3_sampler_mode,lpv3_sampler_power,lpv3_sampler_cap,lpv3_sampler_boost_11,lpv3_sampler_boost_21,lpv3_stageA_epochs,lpv3_enable_cond_after_epoch,lpv3_enable_soft_joint_after_epoch,delta_QWK_grade_final_minus_raw,delta_QWK_stage_final_minus_raw,delta_MAE_grade_final_minus_raw,delta_MAE_stage_final_minus_raw,delta_invalid_rate_final_minus_raw,delta_QWK_grade_fused_minus_final,delta_QWK_stage_fused_minus_final,delta_MAE_grade_fused_minus_final,delta_MAE_stage_fused_minus_final,delta_AUROC_grade_any_fused_minus_final,delta_AUROC_stage_ge2_fused_minus_final,grade0_recall_final,grade1_recall_final,grade2_recall_final,grade3_recall_final,stage0_recall_final,stage1_recall_final,stage2_recall_final,joint00_recall_final,joint11_recall_final,joint12_recall_final,joint21_recall_final,joint22_recall_final,joint32_recall_final,grade1_recall_fused,grade2_recall_fused,stage1_recall_fused,joint11_recall_fused,joint21_recall_fused,joint22_recall_fused,joint00_recall_fused,joint32_recall_fused,middle_grade_recall_final,middle_stage_recall_final,middle_joint_recall_final,middle_grade_recall_fused,middle_stage_recall_fused,middle_joint_recall_fused,extreme_joint_recall_final,extreme_joint_recall_fused
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_non_qwk/hfirstALL/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_non_qwk/hfirstALL/run_info.txt,221,1.633484,0.092085,1.085973,0.105547,0.6284890426758939,0.6284890426758939,0.6338694418164617,0.5928153717627401,0.6239907727797,0.6239907727797,0.6831924882629108,0.3298820664440344,0.2980361355457678,0.3804069665762094,0.33404747778232113,0.11764705882352941,non,qwk,,,False,False,,,0.09208466222093348,0.09208466222093348,0.10554656155416342,0.10554656155416342,1.6334841628959276,1.6334841628959276,1.085972850678733,1.085972850678733,0.11764705882352941,0.11764705882352941,0.0,1.0,0.6864582300186157,0.6411638259887695,0.8409090909090908,0.7026515151515151,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",1.6199095022624435,0.07798652959943264,1.158371040723982,0.09083915850028423,0.2986425339366516,0.3755656108597285,0.2986425339366516,0.6276816608996539,0.632639545884579,0.5973266499582289,0.6276816608996539,0.6831924882629108,0.5050808787345886,0.554956316947937,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,0.0,0.0,0.0,0.0,0.0,-0.014098132621500836,-0.014707403053879187,-0.013574660633484115,0.07239819004524906,-0.0008073817762399571,0.0,0.9215686274509803,0.0,0.0,0.17894736842105263,0.8235294117647058,0.0,0.32666666666666666,0.8235294117647058,0.0,0.0,0.0,0.0,0.16842105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.22105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.4959752321981424,0.551702786377709
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,hfirstALL_have_bmi,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_non_qwk/hfirstALL_have_bmi/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_non_qwk/hfirstALL_have_bmi/run_info.txt,203,1.610837,0.100934,1.064039,0.111588,0.6328423349699945,0.6328423349699945,0.6403567447045708,0.607509881422925,0.6276595744680851,0.6276595744680851,0.6974358974358974,0.3110109641046947,0.284057836368935,0.36202363368912865,0.3186290379391659,0.12315270935960591,non,qwk,,,False,False,,,0.10093416204547989,0.10093416204547989,0.11158798283261806,0.11158798283261806,1.6108374384236452,1.6108374384236452,1.064039408866995,1.064039408866995,0.12315270935960591,0.12315270935960591,0.0,1.0,0.6816428899765015,0.6362441778182983,0.8701298701298701,0.7249417249417249,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",1.5960591133004927,0.08569475043683061,1.1330049261083743,0.09998595702850721,0.3054187192118227,0.3891625615763547,0.3054187192118227,0.6312056737588653,0.6409141583054626,0.6125494071146245,0.6312056737588653,0.6963210702341137,0.5036262273788452,0.5548787117004395,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,0.0,0.0,0.0,0.0,0.0,-0.015239411608649278,-0.01160202580411085,-0.01477832512315258,0.06896551724137923,-0.0016366612111292644,-0.0011148272017836858,0.9148936170212766,0.0,0.0,0.19318181818181818,0.8085106382978723,0.0,0.34782608695652173,0.8085106382978723,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.8723404255319149,0.23863636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.495164410058027,0.5554883945841393
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_non_qwk,internal,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_non_qwk/internal/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_non_qwk/internal/run_info.txt,3881,0.981706,0.277312,0.557846,0.444568,0.8016354130477151,0.8016354130477151,0.6773032484217333,0.6825033137845731,0.7995465188863373,0.7995465188863373,0.8014584409720262,0.0689319743688682,0.17194369994090886,0.10064121422709894,0.1813595278289579,0.11878381860345272,non,qwk,,,False,False,,,0.2773123539803166,0.2773123539803166,0.444568246704926,0.444568246704926,0.9817057459417676,0.9817057459417676,0.5578459160010306,0.5578459160010306,0.11878381860345272,0.11878381860345272,0.0,1.0,0.5350678563117981,0.3991526961326599,0.7502985760220487,0.7545188842541358,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",1.0680237052306107,0.2902326083572849,0.6227776346302499,0.39691375649403127,0.37748003091986604,0.6640041226488018,0.37722236536975007,0.8002628241521413,0.674737863086426,0.676418569523971,0.8002628241521413,0.801881895208034,0.504393458366394,0.5650768280029297,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,0.0,0.0,0.0,0.0,0.0,0.01292025437696831,-0.04765449021089474,0.08631795928884312,0.06493171862921931,-0.0013725888955737897,0.00042345423600775867,0.8137789904502046,0.17702312138728324,0.0,0.47750865051903113,0.7339699863574352,0.0,0.7315647482014388,0.7332878581173261,0.0,0.19051446945337622,0.0,0.0,0.47750865051903113,0.08742774566473989,0.01078167115902965,0.0,0.0,0.0,0.011577424023154847,0.7926330150068213,0.6020761245674741,0.08851156069364162,0.0,0.0,0.04910470841188477,0.0,0.0038591413410516157,0.6053982543181786,0.6973545697871477
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/handan/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/handan/run_info.txt,506,0.517787,0.177345,0.492095,0.279888,0.7142896332263463,0.7142896332263463,0.7041244822825588,0.6149527186761229,0.7134666556936329,0.7134666556936329,0.7233694425637553,0.18891804644712817,0.17543022414005205,0.14155329216139123,0.15828717383433036,0.06521739130434782,temp_ev,macro_f1,"{'grade': [0.84, 1.71, 1.95], 'stage': [0.74, 1.04]}",,False,True,0.7,1.2000000000000002,0.15167123675054417,0.17734532127064662,0.2540695164865715,0.2798879043528525,0.5059288537549407,0.5177865612648221,0.40118577075098816,0.49209486166007904,0.06521739130434782,0.06521739130434782,0.0,1.0,0.7430502772331238,0.7064527273178101,0.8333333333333334,0.9777777777777777,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",0.5335968379446641,0.1778588640275388,0.3893280632411067,0.18432184173421162,0.7786561264822134,0.8023715415019763,0.7786561264822134,0.7130003017584288,0.7075759318913944,0.6227541371158392,0.7130003017584288,0.7219589257503949,0.5093984007835388,0.5554514527320862,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,0.025674084520102447,0.02581838786628099,0.011857707509881465,0.09090909090909088,0.0,0.0005135427568921935,-0.09556606261864087,0.015810276679841917,-0.10276679841897235,-0.0012893314679175427,-0.0014105168133604629,0.7708830548926014,0.4,0.021739130434782608,0.0,0.7255369928400954,0.0,0.27380952380952384,0.7183770883054893,0.0,0.3333333333333333,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9212410501193318,0.2222222222222222,0.2108695652173913,0.0,0.007407407407407408,0.0,0.0,0.0,0.35918854415274465,0.5717316361707769
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,handan_have_bmi,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/handan_have_bmi/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/handan_have_bmi/run_info.txt,446,0.526906,0.186474,0.506726,0.284424,0.7193422519509476,0.7193422519509476,0.711447353924125,0.6237077341624563,0.7192028985507246,0.7192028985507246,0.7302425876010782,0.19982064478600503,0.17995451375610613,0.15177943928359336,0.16179450943726637,0.07174887892376682,temp_ev,macro_f1,"{'grade': [0.84, 1.71, 1.95], 'stage': [0.74, 1.04]}",,False,True,0.7,1.2000000000000002,0.16856852333069716,0.18647425267781115,0.2706243565565183,0.28442419297167953,0.515695067264574,0.5269058295964125,0.40582959641255606,0.5067264573991032,0.06726457399103139,0.07174887892376682,0.0,1.0,0.7481610178947449,0.7143463492393494,0.8333333333333334,0.975609756097561,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",0.5336322869955157,0.20469841123753219,0.38789237668161436,0.21038722398290477,0.7757847533632287,0.8026905829596412,0.7757847533632287,0.71875,0.7147893789709501,0.6333462883793237,0.71875,0.7291644204851753,0.5076794624328613,0.5552423596382141,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,0.017905729347113986,0.013799836415161248,0.011210762331838486,0.1008968609865471,0.004484304932735425,0.018224158559721038,-0.07403696898877477,0.006726457399103158,-0.1188340807174888,-0.0005922519509475865,-0.0010781671159029171,0.7581521739130435,0.4,0.023809523809523808,0.0,0.7065217391304348,0.0,0.29333333333333333,0.6983695652173914,0.0,0.3333333333333333,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9184782608695652,0.25806451612903225,0.21190476190476193,0.0,0.008130081300813009,0.0,0.0,0.0,0.3491847826086957,0.5882713884992987
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hebei,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/hebei/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/hebei/run_info.txt,200,0.265,0.40309,0.255,0.524089,0.9662619988706945,0.9662619988706945,0.9530132788559754,0.9600000000000001,0.969932241671372,0.969932241671372,0.9590715804394047,0.11661399573087693,0.09157245914056515,0.13331501603126528,0.10095004424683751,0.025,temp_ev,macro_f1,"{'grade': [0.84, 1.71, 1.95], 'stage': [0.74, 1.04]}",,False,True,0.7,1.2000000000000002,0.3984032385021927,0.4030898876404495,0.3807339449541285,0.5240893066980024,0.315,0.265,0.3,0.255,0.025,0.025,0.0,1.0,0.8348114490509033,0.8354036211967468,0.6223776223776224,0.25,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",0.31,0.43683327015757845,0.33,0.27184466019417486,0.785,0.805,0.785,0.9669678147939017,0.9558222676200204,0.962051282051282,0.9669678147939017,0.9576541459957477,0.5243533849716187,0.5615430474281311,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,0.004686649138256782,0.14335536174387387,-0.04999999999999999,-0.044999999999999984,0.0,0.03374338251712894,-0.2522446465038275,0.044999999999999984,0.07500000000000001,0.0007058159232071759,-0.0014174344436569397,1.0,0.3333333333333333,0.0,0.0,1.0,0.25,0.20588235294117646,1.0,0.18181818181818182,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.16666666666666666,0.25,0.06060606060606061,0.0,0.0,0.0,0.5,0.8
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/hfirstALL/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/hfirstALL/run_info.txt,221,1.529412,0.078112,0.936652,0.185621,0.6284890426758939,0.6284890426758939,0.6338694418164617,0.5928153717627401,0.6239907727797,0.6239907727797,0.6831924882629108,0.3298820664440344,0.2980361355457678,0.3804069665762094,0.33404747778232113,0.058823529411764705,temp_ev,macro_f1,"{'grade': [0.84, 1.71, 1.95], 'stage': [0.74, 1.04]}",,False,True,0.7,1.2000000000000002,0.09208466222093348,0.07811182916549575,0.10554656155416342,0.18562121868037884,1.6334841628959276,1.5294117647058822,1.085972850678733,0.9366515837104072,0.11764705882352941,0.058823529411764705,0.0,1.0,0.6864582300186157,0.6411638259887695,0.8409090909090908,0.7026515151515151,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",1.6199095022624435,0.07798652959943264,1.158371040723982,0.09083915850028423,0.2986425339366516,0.3755656108597285,0.2986425339366516,0.6276816608996539,0.632639545884579,0.5973266499582289,0.6276816608996539,0.6831924882629108,0.5050808787345886,0.554956316947937,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,-0.013972833055437728,0.08007465712621542,-0.10407239819004532,-0.1493212669683257,-0.058823529411764705,-0.00012529956606310844,-0.09478206018009461,0.09049773755656121,0.22171945701357476,-0.0008073817762399571,0.0,0.7450980392156863,0.3157894736842105,0.10714285714285714,0.021052631578947368,0.7058823529411765,0.1,0.31333333333333335,0.7058823529411765,0.0,0.36363636363636365,0.0,0.13636363636363635,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.22105263157894736,0.21146616541353383,0.1,0.04545454545454545,0.0,0.0,0.0,0.3634674922600619,0.551702786377709
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,hfirstALL_have_bmi,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/hfirstALL_have_bmi/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/hfirstALL_have_bmi/run_info.txt,203,1.502463,0.086801,0.901478,0.203138,0.6328423349699945,0.6328423349699945,0.6403567447045708,0.607509881422925,0.6276595744680851,0.6276595744680851,0.6974358974358974,0.3110109641046947,0.284057836368935,0.36202363368912865,0.3186290379391659,0.06403940886699508,temp_ev,macro_f1,"{'grade': [0.84, 1.71, 1.95], 'stage': [0.74, 1.04]}",,False,True,0.7,1.2000000000000002,0.10093416204547989,0.0868010765009789,0.11158798283261806,0.2031377527886099,1.6108374384236452,1.5024630541871922,1.064039408866995,0.9014778325123153,0.12315270935960591,0.06403940886699508,0.0,1.0,0.6816428899765015,0.6362441778182983,0.8701298701298701,0.7249417249417249,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",1.5960591133004927,0.08569475043683061,1.1330049261083743,0.09998595702850721,0.3054187192118227,0.3891625615763547,0.3054187192118227,0.6312056737588653,0.6409141583054626,0.6125494071146245,0.6312056737588653,0.6963210702341137,0.5036262273788452,0.5548787117004395,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,-0.01413308554450099,0.09154976995599184,-0.10837438423645307,-0.16256157635467983,-0.059113300492610835,-0.0011063260641482886,-0.1031517957601027,0.09359605911330049,0.23152709359605905,-0.0016366612111292644,-0.0011148272017836858,0.723404255319149,0.3333333333333333,0.12,0.022727272727272728,0.6808510638297872,0.1111111111111111,0.3333333333333333,0.6808510638297872,0.0,0.36363636363636365,0.0,0.15384615384615385,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.8723404255319149,0.23863636363636365,0.22666666666666666,0.1111111111111111,0.05128205128205129,0.0,0.0,0.0,0.35178916827852996,0.5554883945841393
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_ev_macro_f1,internal,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/internal/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_ev_macro_f1/internal/run_info.txt,3881,0.637465,0.376192,0.517135,0.504199,0.8016354130477151,0.8016354130477151,0.6773032484217333,0.6825033137845731,0.7995465188863373,0.7995465188863373,0.8014584409720262,0.0689319743688682,0.17194369994090886,0.10064121422709894,0.1813595278289579,0.04096882246843597,temp_ev,macro_f1,"{'grade': [0.84, 1.71, 1.95], 'stage': [0.74, 1.04]}",,False,True,0.7,1.2000000000000002,0.2773123539803166,0.3761922803449167,0.444568246704926,0.5041994452418151,0.9817057459417676,0.637464570986859,0.5578459160010306,0.5171347590827107,0.11878381860345272,0.04096882246843597,0.0,1.0,0.5350678563117981,0.3991526961326599,0.7502985760220487,0.7545188842541358,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",1.0680237052306107,0.2902326083572849,0.6227776346302499,0.39691375649403127,0.37748003091986604,0.6640041226488018,0.37722236536975007,0.8002628241521413,0.674737863086426,0.676418569523971,0.8002628241521413,0.801881895208034,0.504393458366394,0.5650768280029297,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,0.09887992636460008,0.05963119853688914,-0.3442411749549086,-0.040711156918319946,-0.07781499613501675,-0.08595967198763177,-0.10728568874778388,0.4305591342437517,0.10564287554753926,-0.0013725888955737897,0.00042345423600775867,0.6691678035470668,0.5700867052023122,0.21024258760107817,0.08304498269896193,0.6302864938608458,0.23036649214659685,0.7045863309352518,0.6268758526603001,0.17142857142857143,0.44614147909967844,0.0,0.22141823444283648,0.08304498269896193,0.08742774566473989,0.01078167115902965,0.0,0.0,0.0,0.011577424023154847,0.7926330150068213,0.6020761245674741,0.3901646464016952,0.23036649214659685,0.1309489352904693,0.04910470841188477,0.0,0.0038591413410516157,0.35496041767963105,0.6973545697871477
Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00,grandBatch128_jointsoft_00,joint_ce_off,decoder_temp_threshold_composite,handan,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_threshold_composite/handan/result.txt,Finetuning/result_tmp/swin_large_384_ark_plus_mimic_embtab_v2lite_seed42_CORN_tuneS1_grandBatch128_jointsoft_00/decoder_temp_threshold_composite/handan/run_info.txt,506,0.596838,0.201245,0.679842,0.199011,0.7142896332263463,0.7142896332263463,0.7041244822825588,0.6149527186761229,0.7134666556936329,0.7134666556936329,0.7233694425637553,0.18891804644712817,0.17543022414005205,0.14155329216139123,0.15828717383433036,0.21146245059288538,temp_threshold,composite,,"{'grade': [0.98, 0.44, 0.09], 'stage': [0.64, 0.17]}",False,True,0.7,1.2000000000000002,0.15167123675054417,0.20124466502530247,0.2540695164865715,0.19901122123534964,0.5059288537549407,0.5968379446640316,0.40118577075098816,0.6798418972332015,0.06521739130434782,0.21146245059288538,0.0,1.0,0.7430502772331238,0.7064527273178101,0.8333333333333334,0.9777777777777777,True,0 / not_used_in_v2_patch1,"{'00_11': 1.0, '11_21': 0.6, '11_12': 1.2, '21_22': 0.8, '12_22': 0.7, '22_32': 1.5}",0.5335968379446641,0.1778588640275388,0.3893280632411067,0.18432184173421162,0.7786561264822134,0.8023715415019763,0.7786561264822134,0.7130003017584288,0.7075759318913944,0.6227541371158392,0.7130003017584288,0.7219589257503949,0.5093984007835388,0.5554514527320862,True,0.5,0.6,8.0,12.0,residual_gated,residual_gated,True,False,False,False,joint_inv_freq,0.5,5.0,2.0,4.0,5,3,10,0.0495734282747583,-0.055058295251221856,0.09090909090909094,0.2786561264822134,0.14624505928853754,-0.02338580099776366,-0.014689379501138022,-0.06324110671936756,-0.29051383399209485,-0.0012893314679175427,-0.0014105168133604629,0.6539379474940334,0.6,0.10869565217391304,0.0,0.4295942720763723,0.3333333333333333,0.14285714285714285,0.4295942720763723,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9212410501193318,0.2222222222222222,0.35434782608695653,0.3333333333333333,0.037037037037037035,0.0,0.0,0.0,0.21479713603818615,0.5717316361707769
